sellChampagne,sellConjac,sellBeer,sellVina,sellVodka,year,region,id,poisoning,grp,unemploy,regname,mortality_females,mortality_males,mortality_all,alcohol_sales,log_sales,loggrp,beer_share,vodka_share,vine_share,ratio_vodka_beer,log_poison,log_mortality_males,log_mortality_all,population,region_eng,rayon,rayon_name,fedokrug,fedokrug_name,pop2000,loggrp_pc,_Iyear_1999,_Iyear_2000,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,_Iyear_2011,_Iyear_2012,_Iyear_2013,_Iyear_2014,_Iyear_2015,_Ifedokrug_1002,_Ifedokrug_1003,_Ifedokrug_1004,_Ifedokrug_1005,_Ifedokrug_1006,_Ifedokrug_1007,id_year,region_name
0.6,0.2,41.1,3.5,12.6,2003,Tul`skaja oblast`,71,37.1,72258.0,5.3,Òóëüñêàÿ îáëàñòü,17773.0,19717.0,37490.0,7.667,2.0369253,11.187999,26.803185,65.736275,0.05478023,2.4525547,3.613617,9.889236,10.53183,1657297.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,165.0,-3.1326997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7113,Tula Oblast
0.6,0.2,40.6,4.6,12.1,2004,Tul`skaja oblast`,71,37.0,88119.6,4.7,Òóëüñêàÿ îáëàñòü,16608.0,18856.0,35464.0,7.574,2.0247214,11.38645,26.802217,63.902824,0.07288091,2.3842363,3.6109178,9.844586,10.476274,1633355.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,163.0,-2.9196968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114,Tula Oblast
0.7,0.2,41.8,4.6,11.0,2005,Tul`skaja oblast`,71,33.6,116221.2,5.0,Òóëüñêàÿ îáëàñòü,16618.0,18748.0,35366.0,7.206,1.974914,11.663251,29.003609,61.060226,0.07660283,2.1052632,3.5145261,9.838842,10.473506,1610863.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,161.0,-2.6290298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7115,Tula Oblast
1.2,0.3,43.7,5.0,8.6,2006,Tul`skaja oblast`,71,32.6,142240.1,2.8,Òóëüñêàÿ îáëàñòü,16137.0,17126.0,33263.0,6.489,1.8701084,11.865272,33.672367,53.012794,0.09246417,1.5743707,3.4843123,9.748353,10.412201,1590174.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,159.0,-2.4140825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7116,Tula Oblast
1.6,0.4,43.6,5.4,8.6,2007,Tul`skaja oblast`,71,29.9,174110.9,2.6,Òóëüñêàÿ îáëàñòü,15612.0,16490.0,32102.0,6.62,1.8900954,12.067448,32.930515,51.963745,0.0978852,1.5779817,3.3978584,9.710509,10.376674,1573413.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,157.0,-2.2013102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,Tula Oblast
1.9,0.5,46.3,5.7,8.5,2008,Tul`skaja oblast`,71,31.352,231730.8,3.4,Òóëüñêàÿ îáëàñòü,15699.0,16155.0,31854.0,6.827,1.9208853,12.353332,33.909477,49.802254,0.100190416,1.4686825,3.4452782,9.689985,10.368918,1559720.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,155.0,-1.9066854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,Tula Oblast
1.9,0.5,47.1,6.5,8.8,2009,Tul`skaja oblast`,71,21.787,214925.4,6.0,Òóëüñêàÿ îáëàñòü,14869.0,15095.0,29964.0,7.083,1.9576976,12.278047,33.248623,49.696453,0.11012283,1.4946921,3.0813134,9.622119,10.307752,1576346.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,157.0,-1.9925735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7119,Tula Oblast
2.3,0.6,47.6,6.2,9.2,2010,Tul`skaja oblast`,71,14.8,237629.2,5.8,Òóëüñêàÿ îáëàñòü,15089.0,14960.0,30049.0,7.32,1.9906104,12.378467,32.51366,50.27322,0.101639345,1.5462185,2.6946273,9.613135,10.310585,1564654.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,156.0,-1.8847086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7120,Tula Oblast
2.46,0.5,51.53,6.34,9.55,2011,Tul`skaja oblast`,71,15.4,279879.3,5.3,Òóëüñêàÿ îáëàñòü,13888.0,13479.0,27367.0,7.6525,2.0350325,12.542113,33.668736,49.918327,0.09941849,1.4826314,2.7343676,9.508888,10.217093,1550330.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,155.0,-1.7118651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7121,Tula Oblast
2.3,0.6,45.6,6.4,9.2,2012,Tul`skaja oblast`,71,24.6,311240.3,4.6,Òóëüñêàÿ îáëàñòü,14087.0,13217.0,27304.0,7.244,1.9801736,12.64832,31.474325,50.800663,0.106018774,1.6140351,3.2027464,9.489259,10.214788,1544545.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,154.0,-1.6019198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7122,Tula Oblast
1.5,0.6,46.6,4.8,7.0,2013,Tul`skaja oblast`,71,24.9,348034.8,4.2,Òóëüñêàÿ îáëàñòü,13756.0,12813.0,26569.0,6.126,1.812542,12.760057,38.034607,45.706825,0.09402546,1.2017168,3.2148678,9.458216,10.1875,1532436.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,153.0,-1.4823117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7123,Tula Oblast
1.3,0.6,47.8,5.3,5.6,2014,Tul`skaja oblast`,71,24.975,408485.0,4.1,Òóëüñêàÿ îáëàñòü,13532.0,12465.0,25997.0,5.662,1.7337772,12.920211,42.21123,39.56199,0.1123278,0.9372385,3.2178752,9.43068,10.165736,1521497.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,152.0,-1.3149945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7124,Tula Oblast
1.2,0.5,47.9,5.0,5.4,2015,Tul`skaja oblast`,71,,,4.1,Òóëüñêàÿ îáëàñòü,13350.0,12467.0,25817.0,5.499,1.7045662,,43.55337,39.27987,0.10911074,0.9018789,,9.4308405,10.158789,1513570.0,Tula oblast,103,Central rayon,1001,Central Federal Okrug,151.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7125,Tula Oblast
0.8,0.3,23.8,3.0,11.5,1998,Tjumenskaja oblast`,72,9.9,188611.3,14.1,Òþìåíñêàÿ îáëàñòü,11118.0,15489.0,26607.0,6.366,1.8509713,12.147444,18.693056,72.25887,0.05655042,3.8655462,2.2925348,9.647885,10.18893,3219322.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,321.0,-2.8372376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7208,Tyumen Oblast
0.7,0.3,34.4,4.1,13.5,1999,Tjumenskaja oblast`,72,10.4,316194.7,11.0,Òþìåíñêàÿ îáëàñòü,11276.0,16118.0,27394.0,7.816,2.0561728,12.664113,22.00614,69.08905,0.0629478,3.139535,2.3418057,9.687692,10.21808,3222215.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,322.0,-2.3214664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7209,Tyumen Oblast
0.8,0.3,36.9,4.6,18.0,2000,Tjumenskaja oblast`,72,14.2,570790.2,10.8,Òþìåíñêàÿ îáëàñòü,12103.0,18056.0,30159.0,9.813,2.283708,13.254777,18.80159,73.37206,0.056251913,3.902439,2.6532419,9.801233,10.314239,3226298.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,322.0,-1.7320689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7210,Tyumen Oblast
0.9,0.5,49.0,5.2,20.5,2001,Tjumenskaja oblast`,72,16.2,753119.2,10.5,Òþìåíñêàÿ îáëàñòü,12357.0,18764.0,31121.0,11.582,2.4494522,13.531979,21.153515,70.799515,0.053876705,3.3469388,2.7850113,9.839695,10.345638,3242881.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,324.0,-1.4599941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7211,Tyumen Oblast
1.0,0.6,77.0,5.8,23.3,2002,Tjumenskaja oblast`,72,15.9,898722.4,8.7,Òþìåíñêàÿ îáëàñòü,13029.0,19131.0,32160.0,14.226,2.6550713,13.70873,27.063126,65.51385,0.048924506,2.4207792,2.766319,9.859065,10.378479,3260674.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,326.0,-1.2887148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7212,Tyumen Oblast
1.2,0.5,93.3,5.0,18.6,2003,Tjumenskaja oblast`,72,13.3,1117514.4,8.3,Òþìåíñêàÿ îáëàñòü,13334.0,19123.0,32457.0,13.049,2.5687115,13.926618,35.749866,57.015865,0.045980535,1.5948553,2.587764,9.858647,10.387671,3279972.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,327.0,-1.0767279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7213,Tyumen Oblast
1.0,0.5,94.5,4.9,18.6,2004,Tjumenskaja oblast`,72,16.7,1536733.8,8.6,Òþìåíñêàÿ îáëàñòü,13049.0,19042.0,32091.0,13.073,2.570549,14.24517,36.143196,56.91119,0.044978198,1.5746032,2.8154087,9.854403,10.376331,3298782.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,329.0,-0.7638942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7214,Tyumen Oblast
0.7,0.5,101.1,4.2,18.9,2005,Tjumenskaja oblast`,72,16.3,2215584.5,6.7,Òþìåíñêàÿ îáëàñòü,13092.0,19458.0,32550.0,13.403,2.5954785,14.611027,37.71544,56.40528,0.037603524,1.495549,2.791165,9.876014,10.3905325,3315392.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,331.0,-0.40305966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7215,Tyumen Oblast
0.6,0.4,106.6,3.0,19.8,2006,Tjumenskaja oblast`,72,13.8,2551355.5,6.9,Òþìåíñêàÿ îáëàñòü,12610.0,18251.0,30861.0,13.842,2.6277075,14.752135,38.505997,57.217163,0.026007803,1.4859287,2.6246686,9.8119755,10.337249,3334215.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,333.0,-0.26761255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7216,Tyumen Oblast
1.8,1.1,95.4,6.6,15.2,2007,Tjumenskaja oblast`,72,8.9,2758813.0,5.9,Òþìåíñêàÿ îáëàñòü,12426.0,17906.0,30332.0,12.298,2.5094366,14.830311,38.786793,49.438934,0.06440071,1.2746332,2.1860514,9.7928915,10.319959,3359246.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,335.0,-0.19691628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7217,Tyumen Oblast
1.8,1.1,93.4,7.2,15.0,2008,Tjumenskaja oblast`,72,8.21,3121401.2,6.7,Òþìåíñêàÿ îáëàñòü,12643.0,18029.0,30672.0,12.19,2.5006158,14.953793,38.310093,49.220676,0.07087777,1.2847966,2.1053529,9.799737,10.331105,3386143.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,338.0,-0.0814095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7218,Tyumen Oblast
1.8,1.3,86.6,7.1,13.2,2009,Tjumenskaja oblast`,72,7.38,2870284.0,6.8,Òþìåíñêàÿ îáëàñòü,12624.0,17515.0,30139.0,11.198,2.4157352,14.869922,38.667618,47.151276,0.076085016,1.2193996,1.9987737,9.770813,10.313576,3351694.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,335.0,-0.15505476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7219,Tyumen Oblast
2.0,1.3,87.4,7.7,12.8,2010,Tjumenskaja oblast`,72,6.6,3301573.2,6.9,Òþìåíñêàÿ îáëàñòü,12792.0,17710.0,30502.0,11.174,2.4135897,15.00991,39.108646,45.820656,0.08269197,1.1716247,1.8870697,9.781885,10.325547,3378795.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,337.0,-0.023120064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7220,Tyumen Oblast
2.1,1.29,86.65,7.3,12.09,2011,Tjumenskaja oblast`,72,5.3,4112596.0,5.8,Òþìåíñêàÿ îáëàñòü,12512.0,16784.0,29296.0,10.8125,2.380703,15.229565,40.069366,44.72601,0.08101734,1.1162146,1.6677068,9.728181,10.285206,3405265.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,340.0,0.18873134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7221,Tyumen Oblast
2.0,1.3,85.5,7.4,12.0,2012,Tjumenskaja oblast`,72,5.1,4625467.5,5.2,Òþìåíñêàÿ îáëàñòü,12501.0,16873.0,29374.0,10.723,2.372391,15.347088,39.867577,44.763596,0.08281265,1.122807,1.6292405,9.73347,10.287866,3459438.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,345.0,0.29047117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7222,Tyumen Oblast
2.1,1.3,83.5,6.7,11.5,2013,Tjumenskaja oblast`,72,5.1,4950207.5,4.7,Òþìåíñêàÿ îáëàñòü,12338.0,16523.0,28861.0,10.351,2.337083,15.41494,40.334267,44.44015,0.07767366,1.1017964,1.6292405,9.712508,10.2702465,3510683.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,351.0,0.34361872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7223,Tyumen Oblast
2.0,1.2,77.9,5.2,9.9,2014,Tjumenskaja oblast`,72,4.518,5178490.0,4.7,Òþìåíñêàÿ îáëàñòü,12615.0,16919.0,29534.0,9.199,2.2190948,15.460024,42.341557,43.048157,0.06783346,1.0166881,1.5080694,9.736193,10.293298,3546345.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,354.0,0.37859583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7224,Tyumen Oblast
2.0,1.2,75.7,5.1,9.7,2015,Tjumenskaja oblast`,72,,,4.9,Òþìåíñêàÿ îáëàñòü,12763.0,17047.0,29810.0,8.997,2.196891,,42.06958,43.12549,0.068022676,1.025099,,9.74373,10.302599,3581293.0,Tyumen oblast,109,West-Siberia rayon,1005,Ural Federal Okrug,358.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7225,Tyumen Oblast
0.3,0.2,34.8,1.0,9.7,1998,Ul`janovskaja oblast`,73,15.2,14786.5,11.1,Óëüÿíîâñêàÿ îáëàñòü,9433.0,9429.0,18862.0,5.856,1.7674668,9.60147,29.713116,66.256836,0.020491803,2.229885,2.7212954,9.151546,9.844905,1444917.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,144.0,-4.5820923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7308,Ulyanovsk Oblast
0.3,0.1,46.3,1.1,10.6,1999,Ul`janovskaja oblast`,73,15.3,23382.9,8.9,Óëüÿíîâñêàÿ îáëàñòü,10086.0,10580.0,20666.0,6.763,1.9114666,10.05976,34.230373,62.694073,0.019517966,1.8315334,2.7278528,9.266721,9.936245,1433562.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,143.0,-4.115913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7309,Ulyanovsk Oblast
0.4,0.1,46.1,0.8,10.5,2000,Ul`janovskaja oblast`,73,26.0,30415.0,6.6,Óëüÿíîâñêàÿ îáëàñòü,10537.0,11609.0,22146.0,6.689,1.9004644,10.322691,34.45956,62.789654,0.014351921,1.8221258,3.2580965,9.359536,10.005412,1420483.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,142.0,-3.8438165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7310,Ulyanovsk Oblast
0.3,0.2,47.7,1.1,9.6,2001,Ul`janovskaja oblast`,73,34.0,38563.6,8.6,Óëüÿíîâñêàÿ îáëàñòü,10342.0,11827.0,22169.0,6.473,1.8676397,10.560064,36.845356,59.32334,0.0203924,1.6100628,3.5263605,9.37814,10.006451,1404731.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,140.0,-3.595292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7311,Ulyanovsk Oblast
0.5,0.2,44.8,2.1,9.1,2002,Ul`janovskaja oblast`,73,40.5,45677.0,6.1,Óëüÿíîâñêàÿ îáëàñòü,10758.0,12586.0,23344.0,6.272,1.8360952,10.72935,35.714287,58.035713,0.04017857,1.625,3.701302,9.44034,10.058095,1387411.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,138.0,-3.4136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7312,Ulyanovsk Oblast
0.7,0.3,42.5,4.1,10.5,2003,Ul`janovskaja oblast`,73,41.9,55184.3,7.3,Óëüÿíîâñêàÿ îáëàñòü,10918.0,12761.0,23679.0,7.021,1.9489056,10.918434,30.266344,59.820538,0.07007549,1.9764706,3.7352858,9.454149,10.072344,1371700.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,137.0,-3.2131274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7313,Ulyanovsk Oblast
0.8,0.3,45.3,5.5,10.4,2004,Ul`janovskaja oblast`,73,42.6,67501.0,9.5,Óëüÿíîâñêàÿ îáëàñòü,10505.0,12292.0,22797.0,7.301,1.9880114,11.119898,31.023148,56.978493,0.09039857,1.8366446,3.7518542,9.416704,10.034384,1357591.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,135.0,-3.0013244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7314,Ulyanovsk Oblast
0.8,0.3,32.6,5.2,11.2,2005,Ul`janovskaja oblast`,73,42.3,80584.4,7.7,Óëüÿíîâñêàÿ îáëàñòü,10373.0,12386.0,22759.0,6.95,1.9387417,11.29706,23.45324,64.460434,0.089784175,2.7484663,3.744787,9.424322,10.032716,1343317.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,134.0,-2.8135924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7315,Ulyanovsk Oblast
0.9,0.4,49.5,4.5,7.9,2006,Ul`janovskaja oblast`,73,35.9,101950.3,6.8,Óëüÿíîâñêàÿ îáëàñòü,10199.0,11551.0,21750.0,6.443,1.8629942,11.532241,38.413784,49.045475,0.083811894,1.2767677,3.5807374,9.354527,9.987369,1328816.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,132.0,-2.567558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7316,Ulyanovsk Oblast
1.1,0.4,52.8,5.3,8.1,2007,Ul`janovskaja oblast`,73,22.2,124676.2,4.6,Óëüÿíîâñêàÿ îáëàñòü,9779.0,10986.0,20765.0,6.808,1.9180984,11.733476,38.77791,47.59107,0.09341951,1.2272727,3.1000922,9.304377,9.941024,1316959.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,131.0,-2.3573601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7317,Ulyanovsk Oblast
1.3,0.4,41.1,6.8,8.0,2008,Ul`janovskaja oblast`,73,25.141,150680.3,7.0,Óëüÿíîâñêàÿ îáëàñòü,9431.0,10564.0,19995.0,6.387,1.8542647,11.922915,32.17473,50.10177,0.12775952,1.5571777,3.2245,9.265207,9.903237,1308599.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,130.0,-2.1615522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7318,Ulyanovsk Oblast
1.2,0.4,39.9,6.4,8.3,2009,Ul`janovskaja oblast`,73,22.047,154247.4,8.9,Óëüÿíîâñêàÿ îáëàñòü,9223.0,10200.0,19423.0,6.387,1.8542647,11.946313,31.235323,51.980583,0.12024424,1.6641604,3.0931766,9.230143,9.874213,1308692.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,130.0,-2.1382258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7319,Ulyanovsk Oblast
1.6,0.5,40.0,7.0,8.8,2010,Ul`janovskaja oblast`,73,22.1,178235.4,8.8,Óëüÿíîâñêàÿ îáëàñòü,9773.0,10630.0,20403.0,6.752,1.9098387,12.09086,29.620853,52.1327,0.12440758,1.76,3.0955777,9.271436,9.923437,1301689.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,130.0,-1.9883128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7320,Ulyanovsk Oblast
1.54,0.53,54.9,7.41,8.49,2011,Ul`janovskaja oblast`,73,21.9,223672.7,6.8,Óëüÿíîâñêàÿ îáëàñòü,9000.0,10030.0,19030.0,7.427,2.005122,12.317939,36.95974,45.725056,0.119725324,1.2371584,3.0864866,9.213336,9.853772,1290478.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,129.0,-1.7525845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7321,Ulyanovsk Oblast
1.6,0.5,54.6,6.6,8.2,2012,Ul`janovskaja oblast`,73,13.8,240556.1,5.6,Óëüÿíîâñêàÿ îáëàñòü,8697.0,9438.0,18135.0,7.194,1.9732473,12.390709,37.94829,45.59355,0.110091746,1.2014652,2.6246686,9.152499,9.805599,1282094.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,128.0,-1.6732963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7322,Ulyanovsk Oblast
1.7,0.5,55.2,5.3,7.4,2013,Ul`janovskaja oblast`,73,13.2,265288.7,5.5,Óëüÿíîâñêàÿ îáëàñòü,8872.0,9369.0,18241.0,6.76,1.9110229,12.488574,40.8284,43.786983,0.09408284,1.0724638,2.580217,9.145162,9.811427,1274487.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,127.0,-1.5694803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7323,Ulyanovsk Oblast
1.2,0.5,47.6,6.4,4.9,2014,Ul`janovskaja oblast`,73,14.94,279040.4,4.8,Óëüÿíîâñêàÿ îáëàñòü,8899.0,9544.0,18443.0,5.452,1.6959826,12.539112,43.6537,35.950108,0.14086573,0.8235294,2.7040422,9.163668,9.82244,1267561.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,126.0,-1.5134931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7324,Ulyanovsk Oblast
1.3,0.5,52.3,5.5,4.6,2015,Ul`janovskaja oblast`,73,,,4.9,Óëüÿíîâñêàÿ îáëàñòü,9117.0,9631.0,18748.0,5.471,1.6994615,,47.797478,33.631878,0.120636076,0.7036329,,9.172742,9.838842,1262549.0,Ulyanovsk oblast,106,Volga rayon,1004,Volga Federal Okrug,126.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7325,Ulyanovsk Oblast
1.4,0.2,27.9,4.7,11.1,1998,CHeljabinskaja oblast`,74,13.9,44611.9,12.6,×åëÿáèíñêàÿ îáëàñòü,22876.0,24660.0,47536.0,6.647,1.8941656,10.705756,20.986912,66.79705,0.08485031,3.1827958,2.6318889,10.112938,10.769242,3671078.0,Chelyabinsk oblast,108,Ural rayon,1005,Ural Federal Okrug,367.0,-4.4102397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7408,Chelyabinsk Oblast
0.9,0.1,32.5,4.5,14.0,1999,CHeljabinskaja oblast`,74,20.6,79117.6,12.0,×åëÿáèíñêàÿ îáëàñòü,24993.0,27922.0,52915.0,7.913,2.068507,11.27869,20.535828,70.76962,0.06824213,3.4461539,3.0252912,10.23717,10.876442,3666050.0,Chelyabinsk oblast,108,Ural rayon,1005,Ural Federal Okrug,366.0,-3.835935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7409,Chelyabinsk Oblast
1.0,0.2,46.3,4.3,15.7,2000,CHeljabinskaja oblast`,74,24.0,120561.0,8.6,×åëÿáèíñêàÿ îáëàñòü,25916.0,30528.0,56444.0,9.311,2.2311964,11.699911,24.863066,67.447105,0.055418324,2.712743,3.1780539,10.3264,10.941004,3652039.0,Chelyabinsk oblast,108,Ural rayon,1005,Ural Federal Okrug,365.0,-3.410885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7410,Chelyabinsk Oblast
1.2,0.2,45.2,4.4,16.2,2001,CHeljabinskaja oblast`,74,26.7,142461.9,8.8,×åëÿáèíñêàÿ îáëàñòü,25896.0,30605.0,56501.0,9.492,2.2504492,11.86683,23.809525,68.26802,0.055625793,2.8672566,3.2846637,10.328918,10.942014,3632686.0,Chelyabinsk oblast,108,Ural rayon,1005,Ural Federal Okrug,363.0,-3.238653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7411,Chelyabinsk Oblast
1.1,0.5,55.7,4.1,16.8,2002,CHeljabinskaja oblast`,74,33.0,172446.4,6.5,×åëÿáèíñêàÿ îáëàñòü,26972.0,32049.0,59021.0,10.329,2.3349555,12.057841,26.962917,65.05954,0.047632877,2.4129264,3.4965076,10.375021,10.985648,3609540.0,Chelyabinsk oblast,108,Ural rayon,1005,Ural Federal Okrug,360.0,-3.0412495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7412,Chelyabinsk Oblast
